x,y,rel_change_mean00_ssp126,rel_change_mean00_ssp585
-174.5,29.5,80,100
-174.5,30.5,100,100
-174.5,31.5,100,100
-174.5,32.5,100,100
-174.5,33.5,100,100
-174.5,34.5,100,100
-174.5,35.5,100,100
-174.5,36.5,100,100
-174.5,37.5,100,100
-174.5,38.5,100,100
-174.5,39.5,100,100
-174.5,40.5,100,100
-174.5,41.5,100,100
-174.5,42.5,100,100
-174.5,43.5,100,100
-174.5,44.5,100,100
-174.5,45.5,100,100
-174.5,46.5,90,100
-174.5,47.5,100,100
-174.5,48.5,100,90
-174.5,49.5,100,100
-174.5,50.5,90,90
-174.5,51.5,100,90
-174.5,52.5,100,90
-174.5,53.5,90,90
-174.5,54.5,90,90
-174.5,55.5,90,90
-174.5,56.5,100,90
-174.5,57.5,100,90
-174.5,58.5,100,90
-174.5,59.5,80,100
-174.5,60.5,70,80
-174.5,61.5,90,80
-174.5,62.5,70,70
-174.5,63.5,60,70
-174.5,64.5,100,100
-174.5,65.5,NA,NA
-174.5,66.5,100,100
-174.5,67.5,50,75
-174.5,68.5,50,70
-174.5,69.5,60,50
-174.5,70.5,60,50
-174.5,71.5,60,60
-174.5,72.5,50,70
-174.5,73.5,50,50
-174.5,74.5,50,60
-174.5,75.5,60,90
-174.5,76.5,70,90
-174.5,77.5,80,90
-174.5,78.5,80,90
-174.5,79.5,80,90
-174.5,80.5,90,90
-174.5,81.5,90,90
-174.5,82.5,90,70
-174.5,83.5,70,70
-174.5,84.5,70,60
-174.5,85.5,70,50
-174.5,86.5,50,50
-174.5,87.5,50,50
-174.5,88.5,60,70
-174.5,89.5,60,80
-173.5,-89.5,NA,NA
-173.5,-88.5,NA,NA
-173.5,-87.5,NA,NA
-173.5,-86.5,NA,NA
-173.5,-85.5,NA,NA
-173.5,-84.5,NA,NA
-173.5,-83.5,NA,NA
-173.5,-82.5,NA,NA
-173.5,-81.5,NA,NA
-173.5,-80.5,NA,NA
-173.5,-79.5,NA,NA
-173.5,-78.5,NA,NA
-173.5,-77.5,70,60
-173.5,-76.5,50,80
-173.5,-75.5,60,80
-173.5,-74.5,70,80
-173.5,-73.5,70,70
-173.5,-72.5,60,60
-173.5,-71.5,80,50
-173.5,-70.5,80,70
-173.5,-69.5,80,70
-173.5,-68.5,90,80
-173.5,-67.5,90,70
-173.5,-66.5,80,70
-173.5,-65.5,80,60
-173.5,-64.5,80,60
-173.5,-63.5,50,60
-173.5,-62.5,70,60
-173.5,-61.5,70,80
-173.5,-60.5,60,80
-173.5,-59.5,60,80
-173.5,-58.5,60,80
-173.5,-57.5,90,80
-173.5,-56.5,80,80
-173.5,-55.5,90,90
-173.5,-54.5,80,80
-173.5,-53.5,80,80
-173.5,-52.5,80,80
-173.5,-51.5,90,90
-173.5,-50.5,90,90
-173.5,-49.5,90,90
-173.5,-48.5,80,90
-173.5,-47.5,100,100
-173.5,-46.5,100,100
-173.5,-45.5,70,100
-173.5,-44.5,70,100
-173.5,-43.5,70,100
-173.5,-42.5,70,100
-173.5,-41.5,70,100
-173.5,-40.5,70,100
-173.5,-39.5,70,100
-173.5,-38.5,70,100
-173.5,-37.5,70,100
-173.5,-36.5,80,100
-173.5,-35.5,80,100
-173.5,-34.5,70,100
-173.5,-33.5,70,100
-173.5,-32.5,80,100
-173.5,-31.5,60,100
-173.5,-30.5,50,100
-173.5,-29.5,90,100
-173.5,-28.5,90,100
-173.5,-27.5,90,100
-173.5,-26.5,90,100
-173.5,-25.5,80,100
-173.5,-24.5,80,100
-173.5,-23.5,60,100
-173.5,-22.5,60,100
-173.5,-21.5,60,100
-173.5,-20.5,50,90
-173.5,-19.5,50,80
-173.5,-18.5,50,60
-173.5,-17.5,50,70
-173.5,-16.5,60,70
-173.5,-15.5,70,80
-173.5,-14.5,80,90
-173.5,-13.5,100,90
-173.5,-12.5,100,90
-173.5,-11.5,90,90
-173.5,-10.5,100,100
-173.5,-9.5,100,100
-173.5,-8.5,90,100
-173.5,-7.5,100,100
-173.5,-6.5,90,100
-173.5,-5.5,90,100
-173.5,-4.5,70,100
-173.5,-3.5,70,100
-173.5,-2.5,90,100
-173.5,-1.5,90,100
-173.5,-0.5,90,100
-173.5,0.5,80,100
-173.5,1.5,80,90
-173.5,2.5,60,90
-173.5,3.5,80,90
-173.5,4.5,70,90
-173.5,5.5,70,90
-173.5,6.5,90,90
-173.5,7.5,100,90
-173.5,8.5,100,100
-173.5,9.5,100,90
-173.5,10.5,100,90
-173.5,11.5,100,90
-173.5,12.5,100,90
-173.5,13.5,100,90
-173.5,14.5,100,80
-173.5,15.5,80,60
-173.5,16.5,70,60
-173.5,17.5,70,50
-173.5,18.5,60,50
-173.5,19.5,70,60
-173.5,20.5,80,60
-173.5,21.5,90,60
-173.5,22.5,100,70
-173.5,23.5,100,70
-173.5,24.5,100,90
-173.5,25.5,90,100
-173.5,26.5,90,100
-173.5,27.5,80,100
-173.5,28.5,100,100
-173.5,29.5,80,100
-173.5,30.5,90,100
-173.5,31.5,100,100
-173.5,32.5,100,100
-173.5,33.5,100,100
-173.5,34.5,100,100
-173.5,35.5,100,100
-173.5,36.5,100,100
-173.5,37.5,100,100
-173.5,38.5,100,100
-173.5,39.5,100,100
-173.5,40.5,100,100
-173.5,41.5,100,100
-173.5,42.5,100,100
-173.5,43.5,100,100
-173.5,44.5,100,100
-173.5,45.5,90,90
-173.5,46.5,100,100
-173.5,47.5,100,100
-173.5,48.5,90,90
-173.5,49.5,100,90
-173.5,50.5,90,90
-173.5,51.5,100,90
-173.5,52.5,90,90
-173.5,53.5,100,100
-173.5,54.5,100,90
-173.5,55.5,90,90
-173.5,56.5,100,90
-173.5,57.5,100,100
-173.5,58.5,100,100
-173.5,59.5,90,100
-173.5,60.5,60,90
-173.5,61.5,90,60
-173.5,62.5,60,80
-173.5,63.5,50,80
-173.5,64.5,66.66666666666666,66.66666666666666
-173.5,65.5,NA,NA
-173.5,66.5,NA,NA
-173.5,67.5,60,80
-173.5,68.5,50,70
-173.5,69.5,60,50
-173.5,70.5,60,60
-173.5,71.5,60,60
-173.5,72.5,50,70
-173.5,73.5,60,60
-173.5,74.5,50,70
-173.5,75.5,60,90
-173.5,76.5,70,90
-173.5,77.5,80,90
-173.5,78.5,80,90
-173.5,79.5,80,90
-173.5,80.5,90,90
-173.5,81.5,90,90
-173.5,82.5,90,70
-173.5,83.5,80,70
-173.5,84.5,70,60
-173.5,85.5,60,50
-173.5,86.5,50,50
-173.5,87.5,50,50
-173.5,88.5,60,70
-173.5,89.5,70,80
-172.5,-89.5,NA,NA
-172.5,-88.5,NA,NA
-172.5,-87.5,NA,NA
-172.5,-86.5,NA,NA
-172.5,-85.5,NA,NA
-172.5,-84.5,NA,NA
-172.5,-83.5,NA,NA
-172.5,-82.5,NA,NA
-172.5,-81.5,NA,NA
-172.5,-80.5,NA,NA
-172.5,-79.5,NA,NA
-172.5,-78.5,NA,NA
-172.5,-77.5,60,60
-172.5,-76.5,50,70
-172.5,-75.5,60,80
-172.5,-74.5,60,80
-172.5,-73.5,70,70
-172.5,-72.5,80,70
-172.5,-71.5,80,50
-172.5,-70.5,90,80
-172.5,-69.5,90,70
-172.5,-68.5,90,80
-172.5,-67.5,90,80
-172.5,-66.5,90,70
-172.5,-65.5,80,60
-172.5,-64.5,80,60
-172.5,-63.5,50,50
-172.5,-62.5,70,50
-172.5,-61.5,70,80
-172.5,-60.5,50,80
-172.5,-59.5,70,80
-172.5,-58.5,70,80
-172.5,-57.5,80,80
-172.5,-56.5,80,80
-172.5,-55.5,80,90
-172.5,-54.5,80,80
-172.5,-53.5,80,80
-172.5,-52.5,80,90
-172.5,-51.5,90,90
-172.5,-50.5,80,90
-172.5,-49.5,90,90
-172.5,-48.5,100,90
-172.5,-47.5,100,100
-172.5,-46.5,100,100
-172.5,-45.5,70,100
-172.5,-44.5,70,100
-172.5,-43.5,70,100
-172.5,-42.5,70,100
-172.5,-41.5,70,100
-172.5,-40.5,70,100
-172.5,-39.5,70,100
-172.5,-38.5,70,100
-172.5,-37.5,70,100
-172.5,-36.5,80,100
-172.5,-35.5,80,100
-172.5,-34.5,80,100
-172.5,-33.5,80,100
-172.5,-32.5,60,100
-172.5,-31.5,60,100
-172.5,-30.5,50,100
-172.5,-29.5,70,100
-172.5,-28.5,90,100
-172.5,-27.5,90,100
-172.5,-26.5,90,90
-172.5,-25.5,80,90
-172.5,-24.5,80,100
-172.5,-23.5,70,100
-172.5,-22.5,60,100
-172.5,-21.5,60,100
-172.5,-20.5,60,90
-172.5,-19.5,50,80
-172.5,-18.5,60,60
-172.5,-17.5,50,70
-172.5,-16.5,70,70
-172.5,-15.5,60,80
-172.5,-14.5,90,90
-172.5,-13.5,100,90
-172.5,-12.5,100,90
-172.5,-11.5,90,90
-172.5,-10.5,100,100
-172.5,-9.5,100,100
-172.5,-8.5,100,100
-172.5,-7.5,100,100
-172.5,-6.5,90,100
-172.5,-5.5,80,100
-172.5,-4.5,70,100
-172.5,-3.5,70,100
-172.5,-2.5,90,90
-172.5,-1.5,90,100
-172.5,-0.5,90,100
-172.5,0.5,80,100
-172.5,1.5,80,90
-172.5,2.5,70,90
-172.5,3.5,70,90
-172.5,4.5,60,90
-172.5,5.5,70,90
-172.5,6.5,90,90
-172.5,7.5,100,100
-172.5,8.5,100,100
-172.5,9.5,100,90
-172.5,10.5,100,90
-172.5,11.5,100,90
-172.5,12.5,100,90
-172.5,13.5,100,90
-172.5,14.5,90,80
-172.5,15.5,80,60
-172.5,16.5,70,60
-172.5,17.5,70,50
-172.5,18.5,60,50
-172.5,19.5,70,50
-172.5,20.5,80,60
-172.5,21.5,90,60
-172.5,22.5,100,70
-172.5,23.5,100,70
-172.5,24.5,100,90
-172.5,25.5,90,100
-172.5,26.5,80,100
-172.5,27.5,90,100
-172.5,28.5,90,100
-172.5,29.5,90,100
-172.5,30.5,90,100
-172.5,31.5,90,100
-172.5,32.5,100,100
-172.5,33.5,100,100
-172.5,34.5,100,100
-172.5,35.5,100,100
-172.5,36.5,100,100
-172.5,37.5,100,100
-172.5,38.5,100,100
-172.5,39.5,100,100
-172.5,40.5,100,100
-172.5,41.5,100,100
-172.5,42.5,100,100
-172.5,43.5,100,100
-172.5,44.5,100,100
-172.5,45.5,90,90
-172.5,46.5,100,100
-172.5,47.5,100,100
-172.5,48.5,100,100
-172.5,49.5,100,100
-172.5,50.5,90,90
-172.5,51.5,100,100
-172.5,52.5,90,90
-172.5,53.5,90,90
-172.5,54.5,100,90
-172.5,55.5,100,90
-172.5,56.5,100,100
-172.5,57.5,90,90
-172.5,58.5,100,100
-172.5,59.5,90,100
-172.5,60.5,70,90
-172.5,61.5,80,80
-172.5,62.5,80,100
-172.5,63.5,60,70
-172.5,64.5,66.66666666666666,100
-172.5,65.5,NA,NA
-172.5,66.5,100,100
-172.5,67.5,50,70
-172.5,68.5,60,60
-172.5,69.5,60,60
-172.5,70.5,60,50
-172.5,71.5,60,50
-172.5,72.5,50,70
-172.5,73.5,60,60
-172.5,74.5,50,70
-172.5,75.5,60,80
-172.5,76.5,70,90
-172.5,77.5,80,90
-172.5,78.5,80,90
-172.5,79.5,80,90
-172.5,80.5,90,90
-172.5,81.5,90,90
-172.5,82.5,80,70
-172.5,83.5,80,70
-172.5,84.5,70,60
-172.5,85.5,60,50
-172.5,86.5,50,50
-172.5,87.5,50,50
-172.5,88.5,50,60
-172.5,89.5,70,80
-171.5,-89.5,NA,NA
-171.5,-88.5,NA,NA
-171.5,-87.5,NA,NA
-171.5,-86.5,NA,NA
-171.5,-85.5,NA,NA
-171.5,-84.5,NA,NA
-171.5,-83.5,NA,NA
-171.5,-82.5,NA,NA
-171.5,-81.5,NA,NA
-171.5,-80.5,NA,NA
-171.5,-79.5,NA,NA
-171.5,-78.5,NA,NA
-171.5,-77.5,70,60
-171.5,-76.5,50,80
-171.5,-75.5,70,80
-171.5,-74.5,60,80
-171.5,-73.5,60,70
-171.5,-72.5,70,70
-171.5,-71.5,90,60
-171.5,-70.5,90,80
-171.5,-69.5,90,90
-171.5,-68.5,90,80
-171.5,-67.5,90,80
-171.5,-66.5,90,70
-171.5,-65.5,90,60
-171.5,-64.5,80,60
-171.5,-63.5,60,50
-171.5,-62.5,70,50
-171.5,-61.5,70,80
-171.5,-60.5,50,80
-171.5,-59.5,60,80
-171.5,-58.5,70,80
-171.5,-57.5,70,80
-171.5,-56.5,80,80
-171.5,-55.5,90,90
-171.5,-54.5,80,90
-171.5,-53.5,80,90
-171.5,-52.5,80,90
-171.5,-51.5,90,90
-171.5,-50.5,80,90
-171.5,-49.5,80,90
-171.5,-48.5,90,90
-171.5,-47.5,90,100
-171.5,-46.5,90,100
-171.5,-45.5,80,100
-171.5,-44.5,70,100
-171.5,-43.5,70,100
-171.5,-42.5,70,100
-171.5,-41.5,70,100
-171.5,-40.5,70,100
-171.5,-39.5,70,100
-171.5,-38.5,70,100
-171.5,-37.5,70,100
-171.5,-36.5,70,100
-171.5,-35.5,90,100
-171.5,-34.5,80,100
-171.5,-33.5,90,100
-171.5,-32.5,50,100
-171.5,-31.5,60,100
-171.5,-30.5,70,100
-171.5,-29.5,90,100
-171.5,-28.5,90,100
-171.5,-27.5,90,100
-171.5,-26.5,90,90
-171.5,-25.5,80,90
-171.5,-24.5,80,100
-171.5,-23.5,80,100
-171.5,-22.5,60,100
-171.5,-21.5,50,90
-171.5,-20.5,50,90
-171.5,-19.5,50,80
-171.5,-18.5,50,60
-171.5,-17.5,50,70
-171.5,-16.5,60,70
-171.5,-15.5,60,80
-171.5,-14.5,80,90
-171.5,-13.5,100,90
-171.5,-12.5,90,90
-171.5,-11.5,90,90
-171.5,-10.5,100,100
-171.5,-9.5,100,100
-171.5,-8.5,100,100
-171.5,-7.5,100,100
-171.5,-6.5,90,100
-171.5,-5.5,80,100
-171.5,-4.5,70,100
-171.5,-3.5,70,100
-171.5,-2.5,80,90
-171.5,-1.5,90,100
-171.5,-0.5,90,100
-171.5,0.5,80,100
-171.5,1.5,80,90
-171.5,2.5,80,90
-171.5,3.5,80,90
-171.5,4.5,70,90
-171.5,5.5,70,90
-171.5,6.5,80,90
-171.5,7.5,100,100
-171.5,8.5,100,100
-171.5,9.5,100,90
-171.5,10.5,100,90
-171.5,11.5,100,90
-171.5,12.5,100,90
-171.5,13.5,100,90
-171.5,14.5,90,90
-171.5,15.5,80,60
-171.5,16.5,70,60
-171.5,17.5,70,50
-171.5,18.5,60,50
-171.5,19.5,70,50
-171.5,20.5,80,60
-171.5,21.5,90,60
-171.5,22.5,100,60
-171.5,23.5,100,70
-171.5,24.5,90,80
-171.5,25.5,90,100
-171.5,26.5,100,100
-171.5,27.5,90,100
-171.5,28.5,100,100
-171.5,29.5,90,100
-171.5,30.5,100,100
-171.5,31.5,100,100
-171.5,32.5,100,100
-171.5,33.5,100,100
-171.5,34.5,100,100
-171.5,35.5,100,100
-171.5,36.5,100,100
-171.5,37.5,100,100
-171.5,38.5,100,100
-171.5,39.5,100,100
-171.5,40.5,100,100
-171.5,41.5,100,100
-171.5,42.5,100,100
-171.5,43.5,100,100
-171.5,44.5,90,90
-171.5,45.5,90,100
-171.5,46.5,90,100
-171.5,47.5,100,100
-171.5,48.5,100,100
-171.5,49.5,90,90
-171.5,50.5,90,90
-171.5,51.5,100,90
-171.5,52.5,80,90
-171.5,53.5,100,100
-171.5,54.5,100,100
-171.5,55.5,90,90
-171.5,56.5,100,90
-171.5,57.5,100,100
-171.5,58.5,100,90
-171.5,59.5,60,90
-171.5,60.5,60,90
-171.5,61.5,90,80
-171.5,62.5,90,100
-171.5,63.5,100,66.66666666666666
-171.5,64.5,75,100
-171.5,65.5,100,100
-171.5,66.5,66.66666666666666,100
-171.5,67.5,50,70
-171.5,68.5,60,60
-171.5,69.5,70,80
-171.5,70.5,60,60
-171.5,71.5,60,60
-171.5,72.5,50,70
-171.5,73.5,60,60
-171.5,74.5,50,60
-171.5,75.5,70,80
-171.5,76.5,60,80
-171.5,77.5,80,90
-171.5,78.5,80,90
-171.5,79.5,80,90
-171.5,80.5,80,90
-171.5,81.5,90,80
-171.5,82.5,80,70
-171.5,83.5,80,70
-171.5,84.5,70,60
-171.5,85.5,60,50
-171.5,86.5,50,50
-171.5,87.5,50,50
-171.5,88.5,50,60
-171.5,89.5,70,80
-170.5,-89.5,NA,NA
-170.5,-88.5,NA,NA
-170.5,-87.5,NA,NA
-170.5,-86.5,NA,NA
-170.5,-85.5,NA,NA
-170.5,-84.5,NA,NA
-170.5,-83.5,NA,NA
-170.5,-82.5,NA,NA
-170.5,-81.5,NA,NA
-170.5,-80.5,NA,NA
-170.5,-79.5,NA,NA
-170.5,-78.5,NA,NA
-170.5,-77.5,80,70
-170.5,-76.5,50,80
-170.5,-75.5,70,80
-170.5,-74.5,70,80
-170.5,-73.5,70,70
-170.5,-72.5,70,60
-170.5,-71.5,90,80
-170.5,-70.5,90,90
-170.5,-69.5,90,90
-170.5,-68.5,90,80
-170.5,-67.5,90,70
-170.5,-66.5,90,70
-170.5,-65.5,100,60
-170.5,-64.5,90,60
-170.5,-63.5,60,50
-170.5,-62.5,50,50
-170.5,-61.5,70,70
-170.5,-60.5,60,80
-170.5,-59.5,60,80
-170.5,-58.5,80,90
-170.5,-57.5,70,80
-170.5,-56.5,70,80
-170.5,-55.5,60,80
-170.5,-54.5,80,90
-170.5,-53.5,80,90
-170.5,-52.5,90,90
-170.5,-51.5,90,90
-170.5,-50.5,80,90
-170.5,-49.5,80,90
-170.5,-48.5,90,90
-170.5,-47.5,100,90
-170.5,-46.5,90,100
-170.5,-45.5,90,100
-170.5,-44.5,60,100
-170.5,-43.5,70,100
-170.5,-42.5,70,100
-170.5,-41.5,70,100
-170.5,-40.5,70,100
-170.5,-39.5,70,100
-170.5,-38.5,70,100
-170.5,-37.5,70,100
-170.5,-36.5,80,100
-170.5,-35.5,90,100
-170.5,-34.5,80,100
-170.5,-33.5,90,100
-170.5,-32.5,70,100
-170.5,-31.5,60,100
-170.5,-30.5,70,100
-170.5,-29.5,80,100
-170.5,-28.5,90,100
-170.5,-27.5,80,100
-170.5,-26.5,90,90
-170.5,-25.5,80,90
-170.5,-24.5,80,100
-170.5,-23.5,80,100
-170.5,-22.5,60,100
-170.5,-21.5,50,90
-170.5,-20.5,50,80
-170.5,-19.5,50,70
-170.5,-18.5,60,60
-170.5,-17.5,50,70
-170.5,-16.5,60,70
-170.5,-15.5,60,80
-170.5,-14.5,80,90
-170.5,-13.5,100,90
-170.5,-12.5,90,90
-170.5,-11.5,90,100
-170.5,-10.5,90,100
-170.5,-9.5,100,100
-170.5,-8.5,90,100
-170.5,-7.5,100,100
-170.5,-6.5,80,100
-170.5,-5.5,80,100
-170.5,-4.5,70,100
-170.5,-3.5,70,90
-170.5,-2.5,90,90
-170.5,-1.5,90,100
-170.5,-0.5,80,100
-170.5,0.5,80,100
-170.5,1.5,80,90
-170.5,2.5,80,90
-170.5,3.5,80,90
-170.5,4.5,50,90
-170.5,5.5,70,90
-170.5,6.5,80,90
-170.5,7.5,100,100
-170.5,8.5,100,100
-170.5,9.5,100,90
-170.5,10.5,100,90
-170.5,11.5,100,90
-170.5,12.5,100,90
-170.5,13.5,100,90
-170.5,14.5,90,90
-170.5,15.5,70,60
-170.5,16.5,70,60
-170.5,17.5,60,50
-170.5,18.5,60,50
-170.5,19.5,70,60
-170.5,20.5,70,60
-170.5,21.5,90,60
-170.5,22.5,100,60
-170.5,23.5,100,70
-170.5,24.5,90,80
-170.5,25.5,80,100
-170.5,26.5,100,100
-170.5,27.5,100,100
-170.5,28.5,100,100
-170.5,29.5,80,100
-170.5,30.5,100,100
-170.5,31.5,100,100
-170.5,32.5,100,100
-170.5,33.5,90,100
-170.5,34.5,90,100
-170.5,35.5,100,100
-170.5,36.5,100,100
-170.5,37.5,100,100
-170.5,38.5,100,100
-170.5,39.5,100,100
-170.5,40.5,100,100
-170.5,41.5,100,100
-170.5,42.5,100,100
-170.5,43.5,100,100
-170.5,44.5,100,100
-170.5,45.5,100,90
-170.5,46.5,90,100
-170.5,47.5,100,100
-170.5,48.5,100,100
-170.5,49.5,100,100
-170.5,50.5,100,100
-170.5,51.5,100,90
-170.5,52.5,90,90
-170.5,53.5,100,90
-170.5,54.5,100,90
-170.5,55.5,100,90
-170.5,56.5,100,100
-170.5,57.5,90,90
-170.5,58.5,90,90
-170.5,59.5,70,90
-170.5,60.5,60,90
-170.5,61.5,70,80
-170.5,62.5,80,90
-170.5,63.5,66.66666666666666,66.66666666666666
-170.5,64.5,70,50
-170.5,65.5,100,75
-170.5,66.5,100,100
-170.5,67.5,50,50
-170.5,68.5,60,60
-170.5,69.5,70,80
-170.5,70.5,60,60
-170.5,71.5,60,60
-170.5,72.5,50,70
-170.5,73.5,50,60
-170.5,74.5,50,60
-170.5,75.5,60,80
-170.5,76.5,60,80
-170.5,77.5,60,90
-170.5,78.5,80,90
-170.5,79.5,80,90
-170.5,80.5,80,90
-170.5,81.5,90,80
-170.5,82.5,80,70
-170.5,83.5,80,70
-170.5,84.5,70,70
-170.5,85.5,60,50
-170.5,86.5,50,50
-170.5,87.5,50,50
-170.5,88.5,50,60
-170.5,89.5,70,80
-169.5,-89.5,NA,NA
-169.5,-88.5,NA,NA
-169.5,-87.5,NA,NA
-169.5,-86.5,NA,NA
-169.5,-85.5,NA,NA
-169.5,-84.5,NA,NA
-169.5,-83.5,NA,NA
-169.5,-82.5,NA,NA
-169.5,-81.5,NA,NA
-169.5,-80.5,NA,NA
-169.5,-79.5,NA,NA
-169.5,-78.5,NA,NA
-169.5,-77.5,70,70
-169.5,-76.5,70,80
-169.5,-75.5,70,80
-169.5,-74.5,70,80
-169.5,-73.5,70,60
-169.5,-72.5,80,50
-169.5,-71.5,100,70
-169.5,-70.5,90,90
-169.5,-69.5,90,90
-169.5,-68.5,90,90
-169.5,-67.5,90,70
-169.5,-66.5,80,70
-169.5,-65.5,100,60
-169.5,-64.5,90,60
-169.5,-63.5,90,60
-169.5,-62.5,50,50
-169.5,-61.5,70,70
-169.5,-60.5,60,80
-169.5,-59.5,60,80
-169.5,-58.5,70,90
-169.5,-57.5,70,80
-169.5,-56.5,60,80
-169.5,-55.5,60,80
-169.5,-54.5,60,80
-169.5,-53.5,80,90
-169.5,-52.5,90,90
-169.5,-51.5,90,90
-169.5,-50.5,90,90
-169.5,-49.5,80,90
-169.5,-48.5,90,90
-169.5,-47.5,100,90
-169.5,-46.5,90,100
-169.5,-45.5,90,100
-169.5,-44.5,60,100
-169.5,-43.5,70,100
-169.5,-42.5,70,100
-169.5,-41.5,70,100
-169.5,-40.5,70,100
-169.5,-39.5,70,100
-169.5,-38.5,60,100
-169.5,-37.5,60,100
-169.5,-36.5,70,100
-169.5,-35.5,90,100
-169.5,-34.5,80,100
-169.5,-33.5,90,100
-169.5,-32.5,80,100
-169.5,-31.5,60,100
-169.5,-30.5,70,100
-169.5,-29.5,70,100
-169.5,-28.5,90,100
-169.5,-27.5,80,100
-169.5,-26.5,90,90
-169.5,-25.5,80,90
-169.5,-24.5,80,90
-169.5,-23.5,70,100
-169.5,-22.5,60,90
-169.5,-21.5,50,90
-169.5,-20.5,50,80
-169.5,-19.5,50,60
-169.5,-18.5,60,60
-169.5,-17.5,50,60
-169.5,-16.5,60,70
-169.5,-15.5,60,80
-169.5,-14.5,80,90
-169.5,-13.5,100,90
-169.5,-12.5,90,90
-169.5,-11.5,90,100
-169.5,-10.5,90,100
-169.5,-9.5,90,100
-169.5,-8.5,90,100
-169.5,-7.5,100,100
-169.5,-6.5,80,100
-169.5,-5.5,70,100
-169.5,-4.5,70,100
-169.5,-3.5,80,90
-169.5,-2.5,90,90
-169.5,-1.5,90,100
-169.5,-0.5,80,100
-169.5,0.5,80,100
-169.5,1.5,80,90
-169.5,2.5,80,90
-169.5,3.5,80,90
-169.5,4.5,50,90
-169.5,5.5,70,90
-169.5,6.5,70,90
-169.5,7.5,100,100
-169.5,8.5,100,100
-169.5,9.5,100,100
-169.5,10.5,100,90
-169.5,11.5,100,90
-169.5,12.5,100,90
-169.5,13.5,100,90
-169.5,14.5,90,90
-169.5,15.5,70,60
-169.5,16.5,70,50
-169.5,17.5,60,50
-169.5,18.5,60,50
-169.5,19.5,70,60
-169.5,20.5,70,60
-169.5,21.5,90,60
-169.5,22.5,100,60
-169.5,23.5,100,70
-169.5,24.5,90,80
-169.5,25.5,90,100
-169.5,26.5,90,100
-169.5,27.5,90,100
-169.5,28.5,100,100
-169.5,29.5,90,100
-169.5,30.5,90,100
-169.5,31.5,100,100
-169.5,32.5,100,100
-169.5,33.5,100,100
-169.5,34.5,90,100
-169.5,35.5,100,100
-169.5,36.5,100,100
-169.5,37.5,100,100
-169.5,38.5,100,100
-169.5,39.5,100,100
-169.5,40.5,100,100
-169.5,41.5,100,100
-169.5,42.5,100,100
-169.5,43.5,100,100
-169.5,44.5,90,100
-169.5,45.5,100,100
-169.5,46.5,100,100
-169.5,47.5,100,100
-169.5,48.5,100,100
-169.5,49.5,100,90
-169.5,50.5,100,90
-169.5,51.5,100,90
-169.5,52.5,100,90
-169.5,53.5,100,90
-169.5,54.5,100,90
-169.5,55.5,90,90
-169.5,56.5,100,100
-169.5,57.5,80,90
-169.5,58.5,90,90
-169.5,59.5,80,90
-169.5,60.5,80,90
-169.5,61.5,70,90
-169.5,62.5,90,100
-169.5,63.5,66.66666666666666,66.66666666666666
-169.5,64.5,60,50
-169.5,65.5,50,50
-169.5,66.5,50,50
-169.5,67.5,50,60
-169.5,68.5,60,60
-169.5,69.5,80,60
-169.5,70.5,60,70
-169.5,71.5,60,50
-169.5,72.5,50,70
-169.5,73.5,50,60
-169.5,74.5,50,60
-169.5,75.5,50,80
-169.5,76.5,60,80
-169.5,77.5,50,90
-169.5,78.5,80,90
-169.5,79.5,80,90
-169.5,80.5,80,90
-169.5,81.5,90,80
-169.5,82.5,80,70
-169.5,83.5,80,70
-169.5,84.5,70,70
-169.5,85.5,60,50
-169.5,86.5,50,50
-169.5,87.5,50,50
-169.5,88.5,50,60
-169.5,89.5,70,80
-168.5,-89.5,NA,NA
-168.5,-88.5,NA,NA
-168.5,-87.5,NA,NA
-168.5,-86.5,NA,NA
-168.5,-85.5,NA,NA
-168.5,-84.5,NA,NA
-168.5,-83.5,NA,NA
-168.5,-82.5,NA,NA
-168.5,-81.5,NA,NA
-168.5,-80.5,NA,NA
-168.5,-79.5,NA,NA
-168.5,-78.5,NA,NA
-168.5,-77.5,70,70
-168.5,-76.5,70,70
-168.5,-75.5,70,70
-168.5,-74.5,70,80
-168.5,-73.5,80,60
-168.5,-72.5,80,50
-168.5,-71.5,100,80
-168.5,-70.5,90,90
-168.5,-69.5,90,90
-168.5,-68.5,90,90
-168.5,-67.5,90,80
-168.5,-66.5,70,70
-168.5,-65.5,90,60
-168.5,-64.5,90,60
-168.5,-63.5,80,60
-168.5,-62.5,50,60
-168.5,-61.5,70,70
-168.5,-60.5,60,80
-168.5,-59.5,50,80
-168.5,-58.5,80,90
-168.5,-57.5,60,80
-168.5,-56.5,60,80
-168.5,-55.5,60,80
-168.5,-54.5,60,90
-168.5,-53.5,60,90
-168.5,-52.5,90,90
-168.5,-51.5,90,90
-168.5,-50.5,90,90
-168.5,-49.5,80,90
-168.5,-48.5,90,90
-168.5,-47.5,90,90
-168.5,-46.5,90,100
-168.5,-45.5,70,100
-168.5,-44.5,60,100
-168.5,-43.5,60,100
-168.5,-42.5,70,100
-168.5,-41.5,70,100
-168.5,-40.5,60,100
-168.5,-39.5,70,100
-168.5,-38.5,50,100
-168.5,-37.5,60,100
-168.5,-36.5,60,100
-168.5,-35.5,90,100
-168.5,-34.5,80,100
-168.5,-33.5,90,100
-168.5,-32.5,80,100
